sales_year,city_category,product_id,product_name,total_quantity,total_amount_dollars
2022,C,P00002942,"Cough Syrup 43",13,168649
2022,C,P00058442,"Ankle Boots 70",5,17760
2022,C,P00152442,"Cough Syrup 79",6,47256
2022,C,P00012542,"Sandals 56",2,13908
2022,C,P00250242,"Rubber Bands 107",55,111815
2022,C,P00303842,"Moisturizer 39",18,98334
2022,C,P00329442,"Cello 43",7,36057
2022,C,P00100842,"Guitar 72",17,87465
2022,C,P00017042,"USB Flash Drive 71",12,97524
2022,C,P00162642,"Belt Buckle 107",11,75856
2022,C,P00109342,"Orange 103",12,65016
2022,C,P00154642,"Washing Machine 74",8,31176
2022,C,P00150742,"Foundation 94",12,71232
2022,C,P00212742,"Rubber Bands 89",17,29801
2022,C,P00115442,"Video Doorbell 66",16,129200
2022,C,P00170642,"Shorts 95",14,96404
2022,C,P00022942,"Cookbook 91",1,3444
2022,C,P00049842,"Rubber Bands 53",12,187692
2022,C,P00332942,"Hand Cream 67",8,57400
2022,C,P00332042,"Juice 27",5,30305
2022,C,P00018542,"Clogs 47",14,291760
2022,C,P00007942,"Scarf 16",15,148230
2022,C,P00003942,"VR Headset 32",13,45786
2022,C,P00037542,"File Folder 45",8,123064
2022,C,P00029942,"Highlighter 43",6,24498
2022,C,P00208542,"Boots 37",13,101101
2022,C,P00257042,"Smartwatch 6",6,43008
2022,C,P00078142,"Skirt 78",1,3887
2022,C,P00057442,"Speaker 98",14,49658
2022,C,P00086442,"Joystick 66",20,117720
2022,C,P00291042,"Poetry 48",9,71136
2022,C,P00059742,"Dryer 27",9,106407
2022,C,P00102042,"Hat 53",3,10881
2022,C,P00351042,"Board Game 92",14,24948
2022,C,P00005042,"Yo-Yo 34",0,0
2022,C,P00148642,"Pet Nail Clipper 32",8,96112
2022,C,P00227642,"Face Wash 27",17,67796
2022,C,P00166242,"Moccasins 10",10,42090
2022,C,P00367042,"Inhaler 104",14,85918
2022,C,P00307642,"Router 27",12,20820
2022,C,P00163242,"Armchair 30",18,210204
2022,C,P00185442,"Tire Pressure Gauge 33",7,58849
2022,C,P00221342,"Hamster Wheel 88",23,181861
2022,C,P00208742,"Oboe 32",13,99684
2022,C,P00214242,"Necklace 54",1,7589
2022,C,P00149442,"Skateboard 87",16,130992
2022,C,P00042842,"Wireless Charger 31",14,51758
2022,C,P00173042,"Romance 98",15,8550
2022,C,P00255742,"Wireless Charger 103",23,188186
2022,C,P00046042,"Belt Buckle 53",2,10308
2022,C,P00338542,"Pain Reliever 26",14,213136
2022,C,P00303142,"Bagpipes 101",12,61872
2022,C,P00324942,"Cheese 28",13,68146
2022,C,P00052842,"Ear Plugs 16",24,338232
2022,C,P00177442,"Running Shoes 25",2,30700
2022,C,P00021142,"Garden Hose 54",5,35295
2022,C,P00043542,"Dishwasher 26",6,35520
2022,C,P00102842,"Piano 1",13,53703
2022,C,P00041842,"Graphic Novel 65",15,239640
2022,C,P00118542,"Bubble Wand 89",6,42060
2022,C,P00242642,"Bar Stool 103",15,127125
2022,C,P00366442,"Gamepad 99",15,118845
2022,C,P00370642,"Ballet Flats 12",0,0
2022,C,P00080642,"Garlic 17",4,63024
2022,C,P00070042,"Allergy Medicine 29",2,15722
2022,C,P00031442,"Desk Organizer 10",16,111792
2022,C,P00268442,"Pet Nail Clipper 104",17,37264
2022,C,P00370342,"RC Car 10",13,103532
2022,C,P00057342,"Blush 16",8,16648
2022,C,P00326742,"Whiteboard 101",3,9654
2022,C,P00068042,"Antacid 10",17,95149
2022,C,P00294242,"Dumbbells 22",1,2125
2022,C,P00231942,"Bird Feeder 103",8,47728
2022,C,P0094942,"Toy Robot 85",7,14854
2022,C,P00108642,"Mystery 76",2,3970
2022,C,P00303042,"Doll 55",13,47541
2022,C,P00067942,"Antacid 100",6,31470
2022,C,P00145942,"Notebook 36",8,99688
2022,C,P00210342,"Novel 0",10,81010
2022,C,P00219242,"Sunscreen 84",17,13787
2022,C,P00078642,"Doll 37",15,30990
2022,C,P00192842,"Pencil Sharpener 51",8,56880
2022,C,P00215742,"Violin 21",9,62118
2022,C,P00189342,"Toy Robot 49",1,5331
2022,C,P00116242,"Refrigerator 1",13,75998
2022,C,P00101442,"Hedge Trimmer 67",16,205264
2022,C,P00191942,"Locket 104",0,0
2022,C,P00230642,"Charm 46",5,43205
2022,C,P00159442,"Soccer Ball 90",0,0
2022,C,P00030842,"Coffee Maker 64",14,109690
2022,C,P00238542,"Compost Bin 63",43,158842
2022,C,P00151842,"Dress 3",16,44832
2022,C,P0098742,"Accordion 46",13,102791
2022,C,P00085342,"Webcam 28",1,18531
2022,C,P00015942,"Milk 36",12,149292
2022,C,P00177242,"Toy Train 44",5,8865
2022,C,P00336042,"Nail Polish 96",6,42966
2022,C,P00176942,"Novel 36",14,99666
2022,C,P00233942,"Iron 17",7,56840
2022,C,P00032342,"Eye Cream 82",14,61922
2022,C,P00020342,"Pet Water Fountain 53",25,205000
2022,C,P00182742,"Xylophone 35",9,71316
2022,C,P00174142,"Hockey Stick 48",2,6214
2022,C,P00333042,"Running Shoes 97",1,3594
2022,C,P00169442,"Pasta 80",14,58100
2022,C,P00073642,"Pet Carrier 45",1,4090
2022,C,P00022142,"Ring 91",6,71142
2022,C,P00231242,"Cabinet 68",31,130231
2022,C,P00025442,"Toy Train 8",47,560052
2022,C,P00260442,"Electric Grill 105",0,0
2022,C,P00344342,"Air Conditioner 96",11,65175
2022,C,P00016842,"Smartphone 54",9,103401
2022,C,P00255942,"Car Cover 28",27,211977
2022,C,P00247542,"Nightstand 79",15,89355
2022,C,P00366542,"Oven 4",52,92560
2022,C,P00178042,"Blush 34",1,4147
2022,C,P00148442,"Milk 54",6,58956
2022,C,P00157642,"Scissors 98",3,34407
2022,C,P00229742,"Shampoo 19",12,138876
2022,C,P00002142,"Piano 37",20,303380
2022,C,P00101342,"Air Freshener 96",9,144837
2022,C,P00268342,"Cello 25",14,73178
2022,C,P00058042,"Blush 106",0,0
2022,C,P00304142,"Hand Sanitizer 58",8,42392
2022,C,P00108842,"Puzzle 39",6,31572
2022,C,P00354142,"Apples 75",1,16546
2022,C,P00360942,"Heels 22",6,13884
2022,C,P00210042,"Foundation 40",12,50100
2022,C,P00289842,"Conditioner 80",13,199472
2022,C,P00033942,"Nasal Spray 15",20,104860
2022,C,P00111942,"Fish Tank 75",14,111524
2022,C,P00299542,"Necklace 18",3,23967
2022,C,P00066242,"Garden Fork 84",14,166642
2022,C,P00271442,"Portable Hard Drive 70",6,14358
2022,C,P00058242,"Shovel 6",23,245755
2022,C,P00190542,"Cricket Bat 49",25,265350
2022,C,P00044142,"Action Camera 87",23,135976
2022,C,P00155842,"Chicken 95",2,19600
2022,C,P00190042,"Shovel 24",6,64746
2022,C,P00192042,"Moisturizer 57",31,116343
2022,C,P00216742,"Sprinkler 104",13,71240
2022,C,P00164842,"Face Mask 11",17,90100
2022,C,P00266442,"Pet Carrier 63",2,13750
2022,C,P00289342,"TV Stand 46",14,49490
2022,C,P00346242,"Hockey Stick 102",13,106977
2022,C,P00049542,"Treadmill 41",11,23848
2022,C,P00070542,"Pajamas 101",15,160860
2022,C,P00309342,"Shorts 5",5,22785
2022,C,P00061142,"Smartphone 0",11,68057
2022,C,P00186642,"Hair Dryer 59",15,151005
2022,C,P00177842,"Skirt 6",22,130438
2022,C,P00051642,"Car Wax 40",11,85932
2022,C,P00193542,"Air Conditioner 42",11,86867
2022,C,P00282642,"Brooch 41",3,10767
2022,C,P00153842,"Soil Test Kit 106",16,96768
2022,C,P00354942,"Pain Reliever 8",13,78468
2022,C,P0098242,"Whiteboard 29",1,3875
2022,C,P00330642,"Ottoman 35",16,82704
2022,C,P00120342,"Garden Rake 5",19,130967
2022,C,P00191442,"Hole Punch 103",27,205713
2022,C,P00345842,"Diadem 106",20,191380
2022,C,P00009342,"Dog Collar 28",0,0
2022,C,P00116542,"Espadrilles 13",19,99655
2022,C,P00325742,"Ottoman 107",6,40332
2022,C,P00116742,"Bluetooth Speaker 28",14,41216
2022,C,P00342742,"Nail Polish 6",17,100640
2022,C,P00120142,"Oven 94",14,48328
2022,C,P00238442,"Car Mats 70",15,183525
2022,C,P00139542,"Blouse 79",13,89856
2022,C,P00004342,"Kayak 17",6,48528
2022,C,P00070342,"Microphone 101",27,212220
2022,C,P00114142,"Garden Rake 41",3,17793
2022,C,P00251942,"Hand Sanitizer 94",25,285200
2022,C,P00201342,"Dog Collar 100",15,120180
2022,C,P00144642,"Yo-Yo 70",6,46338
2022,C,P00252142,"Historical Fiction 64",6,58926
2022,C,P00303742,"Tomatoes 50",4,23540
2022,C,P00118642,"Electric Grill 51",5,77410
2022,C,P00216542,"Highlighter 25",2,16134
2022,C,P00174242,"Windshield Wiper 20",11,140756
2022,C,P00151742,"Tennis Racket 55",10,40300
2022,C,P00180342,"Sleep Aid 102",3,5142
2022,C,P00001242,"Juice 9",10,17800
2022,C,P00042942,"Dining Table 55",10,116980
2022,C,P00288642,"Bed 38",6,51156
2022,C,P00121242,"Soil Test Kit 70",13,131573
2022,C,P00101742,"Electric Kettle 11",1,695
2022,C,P00350642,"Bar Stool 13",6,59682
2022,C,P00053842,"Washing Machine 92",6,8760
2022,C,P00134342,"Allergy Medicine 83",15,78570
2022,C,P00102242,"Garlic 53",6,34986
2022,C,P00175442,"Dehumidifier 106",8,62488
2022,C,P00194142,"Suit 80",16,51360
2022,C,P00135842,"Body Scrub 86",17,63903
2022,C,P00240442,"Hair Dryer 5",8,32728
2022,C,P00146042,"Cereal 7",9,139347
2022,C,P00196042,"Brooch 77",0,0
2022,C,P00181942,"Seat Cover 102",12,18012
2022,C,P00217342,"Vacuum Cleaner 61",4,45812
2022,C,P00267642,"Webcam 46",0,0
2022,C,P00254342,"Compost Bin 9",1,5416
2022,C,P00110042,"Oil Filter 1",8,41352
2022,C,P00285342,"Slippers 43",2,17632
2022,C,P00278442,"Cereal 61",16,72480
2022,C,P00128942,"Wardrobe 96",40,483080
2022,C,P00299442,"Pet Carrier 9",11,90904
2022,C,P00059642,"Gamepad 9",8,95216
2022,C,P00215642,"Moisturizer 93",2,8010
2022,C,P00018842,"Bird Feeder 49",13,51259
2022,C,P00326842,"Dog Collar 64",12,21720
2022,C,P00184642,"Golf Shoes 33",9,53172
2022,C,P0099742,"Pet Shampoo 8",0,0
2022,C,P00017642,"Cough Syrup 25",14,167706
2022,C,P00070942,"Pet Leash 23",15,159510
2022,C,P00178842,"Sunscreen 48",1,9925
2022,C,P00217942,"Garden Kneeler 105",15,77370
2022,C,P00102942,"Pen 1",7,80577
2022,C,P00033542,"Spark Plug 23",13,46826
2022,C,P00358442,"Potatoes 69",17,194565
2022,C,P00294042,"Portable Hard Drive 34",1,6021
2022,C,P00176642,"Dresser 47",0,0
2022,C,P00313442,"Garden Kneeler 51",13,67951
2022,C,P00146842,"Tennis Racket 1",14,168840
2022,C,P00254242,"Eye Drops 99",0,0
2022,C,P00270942,"Wedges 63",1,11516
2022,C,P00273742,"Chair 21",0,0
2022,C,P00289242,"Choker 66",7,81718
2022,C,P00283342,"Cereal 43",1,6869
2022,C,P00081842,"Chicken 77",11,66099
2022,C,P00101842,"Trombone 33",5,62770
2022,C,P00043842,"Earrings 75",1,5959
2022,C,P00317942,"Bangle 101",3,6642
2022,C,P00066442,"Board Game 2",15,52860
2022,C,P00347342,"TV Stand 100",5,29765
2022,C,P00113742,"Inhaler 50",3,21006
2022,C,P00317342,"Steering Wheel 49",15,90885
2022,C,P00217242,"Thriller 81",12,91752
2022,C,P00128042,"Pencil Sharpener 33",1,15312
2022,C,P00228642,"Toaster 5",1,5183
2022,C,P00180242,"Earrings 3",6,9360
2022,C,P00088842,"Historical Fiction 100",5,29150
2022,C,P00114842,"Power Supply 35",4,27576
2022,C,P00149642,"Smartwatch 24",5,27355
2022,C,P00084142,"Tracksuit 66",0,0
2022,C,P00028542,"Capture Card 105",4,64548
2022,C,P00046442,"Steering Wheel 85",12,70344
2022,C,P00129742,"Lipstick 72",13,48542
2022,C,P00298442,"Notebook 18",15,125010
2022,C,P00310842,"Espadrilles 103",11,181236
2022,C,P00183242,"Necklace 36",9,31428
2022,C,P00185842,"Garden Rake 23",1,2088
2022,C,P00084542,"E-Reader 47",14,120386
2022,C,P00085942,"Toy Train 80",5,17900
2022,C,P00017242,"Hamster Wheel 52",3,9186
2022,C,P00136442,"Bubble Wand 107",11,84370
2022,C,P00226342,"Saxophone 6",11,65648
2022,C,P00157142,"Violin 57",1,1644
2022,C,P00348342,"Body Lotion 79",4,31992
2022,C,P00058342,"Joystick 30",10,109460
2022,C,P00240542,"Kite 47",16,138960
2022,C,P00114342,"Oven 22",5,75800
2022,C,P00087242,"E-Reader 101",12,95364
2022,C,P00279342,"Microwave 18",7,37198
2022,C,P00224142,"Moccasins 82",9,54783
2022,C,P00332842,"Belt Buckle 17",7,15008
2022,C,P00230942,"Streaming Device 14",7,48608
2022,C,P00054942,"Steering Wheel 103",14,52234
2022,C,P00184142,"Pendant 42",5,30900
2022,C,P00183842,"Mouse 96",10,28010
2022,C,P00119242,"Dryer 9",9,20862
2022,C,P00002342,"Deck Shoes 86",8,130056
2023,A,P00069042,"Refrigerator 19",11,88099
2023,A,P00248942,"Pencil Sharpener 69",25,285725
2023,A,P00087842,"Bed 20",5,7110
2023,A,P00085442,"Cufflinks 26",14,14798
2023,A,P00194642,"Moccasins 100",17,137377
2023,A,P00193542,"Air Conditioner 42",14,110558
2023,A,P00206442,"Bluetooth Speaker 46",30,115710
2023,A,P00149542,"Hand Cream 103",20,82900
2023,A,P00138242,"Baseball Glove 98",18,70488
2023,A,P00274942,"Aquarium Filter 84",14,57428
2023,A,P00251242,"Yo-Yo 16",29,58841
2023,A,P00014542,"Cello 61",49,193893
2023,A,P00031342,"Flute 22",2,12146
2023,A,P00145042,"Gaming Monitor 8",17,194769
2023,A,P00231342,"Face Wash 9",15,80670
2023,A,P00190242,"Engine Oil 27",18,37422
2023,A,P0096642,"Pendant 24",17,167195
2023,A,P00058442,"Ankle Boots 70",18,63936
2023,A,P00035242,"Tire Pressure Gauge 69",18,72216
2023,A,P00135842,"Body Scrub 86",6,22554
2023,A,P00035742,"Milk 90",0,0
2023,A,P00276642,"Cabinet 104",1,2050
2023,A,P00019142,"Dress 75",5,7920
2023,A,P00137642,"RC Car 100",17,96849
2023,A,P00005042,"Yo-Yo 34",14,121198
2023,A,P00188442,"Gaming Chair 22",4,7044
2023,A,P00329542,"Car Battery 36",10,77730
2023,A,P00346342,"Soccer Ball 36",11,125400
2023,A,P00228042,"Swimwear 50",7,36645
2023,A,P00074242,"Plant Marker 53",9,32787
2023,A,P00053742,"Sneakers 36",11,59169
2023,A,P0094742,"Deck Shoes 68",9,86841
2023,A,P00036442,"Fishing Rod 86",13,217178
2023,A,P00064142,"Printer 92",16,267536
2023,A,P00021942,"Pen 19",0,0
2023,A,P00157142,"Violin 57",28,46032
2023,A,P00300042,"Pet Shampoo 44",2,24324
2023,A,P00042342,"Garden Fork 48",19,78584
2023,A,P00221242,"Ukulele 16",9,73548
2023,A,P00113842,"Jump Rope 28",7,112406
2023,A,P00029242,"Bananas 94",6,37008
2023,A,P00133842,"Sleep Aid 30",10,60770
2023,A,P00022842,"Baseball Glove 8",21,72933
2023,A,P00067142,"Hole Punch 49",0,0
2023,A,P00086442,"Joystick 66",25,147150
2023,A,P00321942,"Sofa 90",14,74060
2023,A,P00315642,"VR Headset 7",7,28112
2023,A,P00253242,"Anklet 7",11,58069
2023,A,P00197042,"Bicycle 60",10,34490
2023,A,P00346542,"Tank Top 28",51,475014
2023,A,P00324742,"Cough Syrup 97",7,90356
2023,A,P00196642,"Pet Leash 41",14,110600
2023,A,P00195542,"Camera 77",12,153276
2023,A,P00154242,"Nasal Spray 87",9,35154
2023,A,P00205442,"Smart TV 4",41,212585
2023,A,P0096442,"Vacuum Cleaner 7",11,22726
2023,A,P00334242,"Pendant 96",37,141673
2023,A,P00247542,"Nightstand 79",4,23828
2023,A,P00338442,"Self-Help 25",18,205470
2023,A,P00275142,"Yoga Mat 21",0,0
2023,A,P00333042,"Running Shoes 97",2,7188
2023,A,P00166242,"Moccasins 10",11,46299
2023,A,P00161942,"Onions 34",44,235972
2023,A,P00348242,"Pet Shampoo 26",9,70227
2023,A,P00042142,"Body Scrub 104",18,206244
2023,A,P00236942,"Air Freshener 42",17,11951
2023,A,P00190442,"Necklace 0",5,4030
2023,A,P00053842,"Washing Machine 92",12,17520
2023,A,P00230342,"Sofa 72",17,61404
2023,A,P00182642,"Piano 55",13,130858
2023,A,P00065042,"Pajamas 29",15,77415
2023,A,P00224342,"Bluetooth Speaker 64",11,88418
2023,A,P00024742,"Soil Test Kit 52",12,50100
2023,A,P00037342,"Pen 37",8,49504
2023,A,P00130742,"Washing Machine 38",10,77060
2023,A,P00184642,"Golf Shoes 33",5,29540
2023,A,P00138342,"Scarf 106",15,122040
2023,A,P00188242,"Bangle 29",14,54530
2023,A,P00070342,"Microphone 101",0,0
2023,A,P00137142,"Bracelet 56",6,3534
2023,A,P00238742,"Moisturizer 75",10,5830
2023,A,P00102142,"Tie Clip 63",15,8670
2023,A,P00220742,"Car Battery 54",8,78040
2023,A,P00022442,"Banjo 66",10,79360
2023,A,P00026242,"Treadmill 77",7,41510
2023,A,P00112542,"Shorts 41",46,356316
2023,A,P00339542,"Headset 93",0,0
2023,A,P00127842,"Headset 57",2,22856
2023,A,P00125942,"Garden Kneeler 33",17,199155
2023,A,P00251342,"Pet Bed 38",45,240840
2023,A,P00249642,"Console 72",7,37128
2023,A,P00124842,"Apples 57",14,22148
2023,A,P00250642,"Bananas 22",8,37312
2023,A,P00058142,"Concealer 89",12,99480
2023,A,P00117442,"Marbles 87",57,208791
2023,A,P00251642,"Pet Leash 59",13,54743
2023,A,P00244842,"Paper Clips 5",13,20007
2023,A,P00075542,"Frisbee 12",17,169592
2023,A,P00351142,"Hand Cream 13",48,205392
2023,A,P00213242,"Smartphone 36",22,151338
2023,A,P00195942,"Bagpipes 11",20,160780
2023,A,P00115642,"Cat Scratcher 47",53,310262
2023,A,P0098242,"Whiteboard 29",27,104625
2023,A,P00262242,"Non-Fiction 42",18,70740
2023,A,P00258742,"Yogurt 29",28,148092
2023,A,P00218242,"Action Figure 54",10,53840
2023,A,P00021742,"Binder 78",72,370008
2023,A,P00313042,"Clarinet 44",15,77520
2023,A,P00133742,"Bird Cage 94",10,34490
2023,A,P00077042,"Smart TV 40",2,3496
2023,A,P00280542,"Body Scrub 14",6,26820
2023,A,P00225842,"Slippers 79",1,9564
2023,A,P00186542,"Soil Test Kit 16",6,59250
2023,A,P00127042,"Clogs 65",1,2164
2023,A,P00138842,"Dress 93",7,12698
2023,A,P00279642,"Vitamins 90",11,93126
2023,A,P0094342,"Dining Table 73",14,29526
2023,A,P00317142,"Children's Book 105",2,19216
2023,A,P00309942,"Plant Pot 74",15,77730
2023,A,P00226942,"Action Figure 36",17,52717
2023,A,P00120342,"Garden Rake 5",13,89609
2023,A,P00050842,"Running Shoes 61",17,350829
2023,A,P00117642,"Lego Set 5",10,231590
2023,A,P00200642,"Video Doorbell 12",14,193718
2023,A,P00346642,"Cardigan 103",13,28990
2023,A,P00205642,"Toe Ring 69",0,0
2023,A,P00115142,"Tracksuit 30",23,355695
2023,A,P00266642,"Apples 3",0,0
2023,A,P00128942,"Wardrobe 96",0,0
2023,A,P00334042,"Cat Litter 55",14,218064
2023,A,P00122442,"Science Fiction 93",10,41990
2023,A,P00348542,"Fantasy 95",12,139176
2023,A,P00081842,"Chicken 77",21,126189
2023,A,P00157342,"Textbook 104",8,77704
2023,A,P00152442,"Cough Syrup 79",9,70884
2023,A,P00042742,"Blender 57",13,46007
2023,A,P00102442,"Frisbee 66",14,83720
2023,A,P00215642,"Moisturizer 93",6,24030
2023,A,P00120442,"Garden Gloves 64",12,94320
2023,A,P00002242,"Coat 9",22,278520
2023,A,P00171342,"Antacid 64",12,6960
2023,A,P00074342,"Seat Cover 12",8,14096
2023,A,P00041342,"Clipboard 30",9,54099
2023,A,P00039742,"Bass Guitar 85",4,27692
2023,A,P00156742,"Locket 86",15,26805
2023,A,P00139542,"Blouse 79",18,124416
2023,A,P00216442,"Armchair 66",4,28756
2023,A,P00102542,"Dog Collar 10",15,88890
2023,A,P00281542,"Air Freshener 78",10,71870
2023,A,P00367542,"Kite 83",9,49113
2023,A,P00253042,"Board Game 38",16,98352
2023,A,P00084442,"Inhaler 68",19,14402
2023,A,P00055642,"Highlighter 79",19,27493
2023,A,P0097142,"Hockey Stick 12",18,18576
2023,A,P00266942,"Bread 1",5,11065
2023,A,P00040342,"Potatoes 51",9,14481
2023,A,P00074042,"Pet Shampoo 80",10,41510
2023,A,P00041042,"Yo-Yo 88",10,82900
2023,A,P00052742,"Side Table 51",1,8670
2023,A,P00049242,"Pet Water Fountain 71",15,30285
2023,A,P00140442,"Inhaler 86",1,7745
2023,A,P00269242,"Pruning Shears 4",3,8943
2023,A,P00184342,"Gamepad 63",10,80390
2023,A,P00285442,"Food Processor 84",9,52695
2023,A,P00111742,"Pet Bed 20",24,210000
2023,A,P00293742,"Hat 35",18,109332
2023,A,P00032842,"Bicycle 78",11,46332
2023,A,P00216142,"Desk Lamp 21",36,284148
2023,A,P00001642,"Harmonica 63",7,41321
2023,A,P00351842,"Body Scrub 32",23,120934
2023,A,P00145442,"Hole Punch 13",9,35442
2023,A,P00344242,"Joystick 84",18,70578
2023,A,P00327242,"Bird Cage 22",7,36960
2023,A,P00241142,"Garden Gloves 28",9,71181
2023,A,P00219242,"Sunscreen 84",39,31629
2023,A,P00057342,"Blush 16",12,24972
2023,A,P00165742,"Fantasy 23",14,111916
2023,A,P00154642,"Washing Machine 74",20,77940
2023,A,P00192942,"Whiteboard 83",3,11283
2023,A,P00247042,"Foundation 58",24,84072
2023,A,P00150542,"Antacid 82",19,38912
2023,A,P00347142,"Bird Feeder 31",3,15987
2023,A,P00326742,"Whiteboard 101",4,12872
2023,A,P00085942,"Toy Train 80",80,286400
2023,A,P00330442,"Cat Scratcher 101",11,76263
2023,A,P00327842,"Chicken 5",27,158787
2023,A,P00218342,"Violin 75",7,36519
2023,A,P00259042,"Portable Hard Drive 88",1,8757
2023,A,P00003242,"Boxing Gloves 29",19,114513
2023,A,P00101842,"Trombone 33",14,175756
2023,A,P00015742,"Digestive Enzyme 85",17,211293
2023,A,P00195742,"Dishwasher 98",8,84504
2023,A,P00170442,"Air Conditioner 6",19,68856
2023,A,P00010842,"Cough Syrup 7",4,24052
2023,A,P00106042,"Clarinet 98",17,89539
2023,A,P00100942,"Blood Pressure Monitor 5",46,320804
2023,A,P00331942,"Fishing Rod 50",5,9705
2023,A,P00022542,"Bluetooth Speaker 100",3,5748
2023,A,P00350442,"Banjo 12",33,121704
2023,A,P00042242,"Non-Fiction 96",3,5610
2023,A,P00344742,"Cufflinks 62",0,0
2023,A,P00261842,"Food Processor 102",10,63670
2023,A,P00105342,"Loafers 93",24,282864
2023,A,P00221142,"Blouse 61",16,124672
2023,A,P00016742,"Windshield Wiper 74",2,7730
2023,A,P00368642,"Compost Bin 81",3,13431
2023,A,P00368042,"Cheese 82",9,57168
2023,A,P00288542,"Sandals 92",9,71397
2023,A,P0099442,"Shovel 78",15,189525
2023,A,P00113442,"Tank Top 82",18,241452
2023,A,P00174042,"Nasal Spray 33",1,2070
2023,A,P00069342,"Running Shoes 79",13,113542
2023,A,P00188042,"Pajamas 11",9,62163
2023,A,P00144642,"Yo-Yo 70",17,131291
2023,A,P00071242,"Bar Stool 49",15,170910
2023,A,P00124642,"Belt Buckle 35",16,269248
2023,A,P00360542,"Mouse 24",9,187848
2023,A,P00238442,"Car Mats 70",62,758570
2023,A,P00125342,"Cat Litter 19",0,0
2023,A,P00367242,"Power Supply 107",7,22141
2023,A,P00059742,"Dryer 27",11,130053
2023,A,P00200242,"Action Camera 33",7,56777
2023,A,P00009342,"Dog Collar 28",12,145392
2023,A,P00334642,"Dehumidifier 34",3,46095
2023,A,P00124242,"Game Disc 92",11,17457
2023,A,P00086142,"VR Headset 86",16,141184
2023,A,P00336942,"Building Blocks 43",15,103905
2023,A,P00209942,"Fishing Rod 32",4,21576
2023,A,P00349942,"Cabinet 50",14,114030
2023,A,P00226542,"Car Vacuum 31",18,282888
2023,A,P00255842,"Bracelet 20",13,157365
2023,A,P00316942,"Bass Guitar 103",11,23947
2023,A,P00233042,"Hair Dryer 95",1,8205
2023,A,P00142342,"Vitamins 18",15,130560
2023,A,P00248442,"Air Conditioner 24",4,42680
2023,A,P00274242,"Watering Can 79",7,58170
2023,A,P00362842,"Bread 91",6,21198
2023,A,P00190742,"Bubble Wand 71",0,0
2023,A,P00088842,"Historical Fiction 100",6,34980
2023,A,P00113642,"Hiking Boots 89",12,93336
2023,A,P00104842,"Weed Killer 80",13,104312
2023,A,P00025642,"Cat Toys 61",20,42440
2023,A,P00052542,"Blender 3",9,71676
2023,A,P00066442,"Board Game 2",14,49336
2023,A,P00273442,"Bass Guitar 13",28,38668
2023,A,P00210142,"Thriller 99",11,47575
2023,A,P00212542,"Yogurt 101",9,36162
2023,A,P00321742,"Pet Water Fountain 107",30,102960
2023,A,P00020042,"Plant Pot 2",1,3715
2023,A,P00051942,"Running Shoes 7",15,52200
2023,A,P00303542,"Steering Wheel Cover 101",6,10470
